placebo_coef
-0.004220
-0.002809
-0.014849
-0.003817
-0.003214
-0.001745
-0.001321
-0.000864
-0.006322
-0.006868
0.004867
0.010307
-0.007892
-0.009031
0.003684
-0.003458
0.001937
0.001953
-0.001005
0.004666
-0.000877
-0.005863
-0.001475
-0.004971
0.002156
0.008989
0.008177
0.019486
-0.022298
0.019076
0.003102
-0.000088
-0.006740
0.014457
-0.002162
-0.012428
0.003156
0.009473
0.011178
-0.000057
-0.012983
0.001285
0.000765
0.000946
-0.015703
0.008986
-0.011948
-0.001086
0.015733
-0.004620
-0.007571
-0.019356
-0.003542
-0.001953
-0.011909
0.011045
0.015972
0.002736
0.020973
0.006508
-0.000839
-0.003277
-0.008023
0.005769
-0.014150
0.023585
0.008137
-0.002743
-0.012936
-0.010445
-0.011175
0.019646
-0.021040
-0.008008
-0.018015
-0.007201
0.021149
0.004938
-0.005751
-0.016328
0.014823
0.004168
-0.015012
-0.001953
-0.009398
-0.009032
0.023836
0.004071
0.027619
-0.033814
0.010970
-0.007802
0.007920
-0.006671
-0.005319
0.001428
0.005668
-0.007372
-0.008403
-0.001072
0.013338
-0.002570
0.013990
-0.004102
0.008231
0.003929
0.000051
0.000304
0.006828
0.004530
-0.015394
-0.004899
-0.001707
0.005365
0.000626
0.005387
-0.006278
-0.005159
0.009967
0.003044
0.001029
0.006015
-0.003701
0.009530
-0.012926
-0.014386
0.007748
0.006100
0.007121
-0.009418
-0.002705
0.006193
-0.004530
0.004052
-0.013950
0.000451
0.008596
0.010571
-0.013559
-0.006973
-0.007449
0.003928
-0.011316
-0.008890
0.017841
0.022051
0.002053
0.008866
0.001611
-0.014960
-0.012424
0.011932
0.001166
0.013334
0.009532
-0.009557
-0.014111
-0.007930
0.003693
0.015635
-0.001779
-0.010258
-0.006681
-0.000496
-0.009898
-0.003527
-0.007487
0.008931
0.006512
-0.007252
0.000584
-0.003869
0.005773
0.003819
-0.003834
0.009756
-0.020400
-0.009699
-0.006476
-0.003482
-0.004207
0.006172
-0.017056
0.004965
-0.000797
-0.004990
-0.008684
0.000466
-0.008176
0.009410
-0.002574
-0.003575
-0.008260
-0.018810
0.018614
0.011712
-0.008838
0.009373
-0.016901
-0.016033
0.007286
-0.007191
0.006153
0.012425
-0.012517
-0.005910
-0.016033
-0.011826
-0.004034
0.019999
-0.017868
-0.001018
0.007718
-0.003384
0.005513
0.008391
-0.006778
-0.011896
-0.003906
-0.003292
-0.004489
-0.010218
0.004310
-0.007667
0.000930
-0.003499
-0.025577
0.014939
-0.009343
-0.011590
0.017523
0.009899
0.008324
-0.008240
0.026709
0.017275
0.003217
-0.006890
-0.004014
0.008471
-0.004670
-0.001584
0.010441
-0.002206
0.007385
0.009034
0.004255
0.001829
0.006531
0.009559
0.015719
0.001806
0.008130
-0.015053
0.004708
0.000752
0.012156
-0.011610
0.007792
0.007745
-0.011156
-0.004616
-0.005545
-0.007700
0.006993
0.007593
0.007215
-0.001252
-0.002468
-0.007911
-0.005083
-0.010639
0.004608
-0.018429
0.005690
0.030565
0.003712
0.003978
-0.000531
-0.002644
-0.003466
-0.009004
0.002142
-0.005906
-0.016811
-0.005622
-0.001594
0.010610
-0.009068
-0.009877
-0.003085
0.004023
-0.012977
0.009707
-0.011459
0.001344
-0.004057
0.006222
-0.001359
-0.011972
0.014878
0.005181
0.018657
0.006418
0.031398
-0.005911
-0.001477
0.007312
0.008482
-0.024041
-0.003717
0.000895
-0.003250
-0.014492
0.002336
0.007523
-0.002558
-0.014317
0.016547
-0.008057
0.018595
-0.007508
0.001539
0.012589
0.025453
-0.006862
0.012658
-0.018393
-0.008687
0.002542
-0.003366
0.000716
0.001443
0.007308
-0.004938
-0.023179
-0.007429
0.010744
0.002990
0.009099
-0.005397
-0.008676
-0.014265
-0.008405
-0.014644
0.005316
0.021716
-0.005409
0.004613
0.010364
0.011999
0.004161
0.009380
0.011773
0.006133
0.005936
0.002732
0.003749
-0.012454
-0.027022
-0.004627
-0.002671
0.008580
-0.004957
-0.012119
-0.008106
-0.018007
0.001887
-0.014900
0.008940
-0.009296
0.022771
0.000403
0.011278
0.005089
0.004643
0.012529
0.003599
-0.005438
0.013562
-0.005489
0.004939
-0.015012
-0.001802
0.019051
0.012533
0.006790
-0.004986
-0.003222
-0.016579
0.020881
0.005642
0.016197
-0.000136
-0.002219
-0.013833
-0.013330
-0.007385
-0.017799
0.018367
-0.013192
0.001385
0.017271
-0.014433
0.002995
0.007873
-0.007165
0.004437
0.001171
0.000071
0.001242
-0.004004
-0.000269
0.001158
-0.017898
-0.016685
-0.020485
0.004231
0.002074
0.007807
0.001568
-0.011798
-0.020623
0.000288
0.006663
-0.004662
-0.000789
-0.018904
-0.015375
0.007052
0.020167
-0.006091
-0.001410
0.001208
-0.012391
-0.001887
-0.015813
-0.009186
-0.010254
-0.023640
0.008761
0.005899
0.008510
0.013244
0.000607
0.009420
-0.003970
-0.011876
-0.008612
0.009429
0.018475
0.021860
-0.007324
-0.007558
-0.011361
-0.000428
-0.000624
0.012800
-0.010913
-0.004014
-0.006016
0.000961
0.008073
0.001346
-0.003546
0.002650
-0.006217
-0.007147
0.005802
0.007837
-0.003583
-0.008507
0.005916
-0.009728
0.013093
0.013208
0.011320
-0.003876
0.008482
0.006615
0.018677
-0.003994
0.020077
0.001948
0.004370
0.000310
-0.007322
0.001298
-0.005768
0.016054
0.020525
-0.010322
0.018698
-0.006346
-0.006817
0.000437
0.007676
-0.002175
-0.009345
0.011914
